Circuit: * D:\Sim\igbt.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.0072844 to 0.0072844
Heightened Def Con from 0.0072844 to 0.0072844
Heightened Def Con from 0.0072844 +to 0.0072844
Heightened Def Con from 0.0072844 to 0.0072844
Heightened Def Con from 0.0072844 to 0.0072844
Heightened Def Con from 0.0072844 to 0.0072844
Heightened Def Con from 0.0072844 to 0.0072844
Heightened Def Con from 0.0072844 to 0.0072844
Heightened Def Con from 0.0072844 to 0.0072844
Heightened Def Con from 0.0072844 to 0.0072844
Heightened Def Con from 0.0072844 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 +to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 +to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728441
Heightened Def Con from 0.00728441 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 +to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 +to 0.00728442
Heightened Def Con from 0.00728442 +to 0.00728442
Heightened Def Con from 0.00728442 +to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 +to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 +to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 +to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 +to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728442
Heightened Def Con from 0.00728442 to 0.00728443
Heightened Def Con from 0.00728443 ++to 0.00728443
Heightened Def Con from 0.00728443 +to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 +to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 +to 0.00728443
Heightened Def Con from 0.00728443 +to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 +to 0.00728443
Heightened Def Con from 0.00728443 ++to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 +to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 to 0.00728443
Heightened Def Con from 0.00728443 ++to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 +++to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 ++to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 +to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 +to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 ++to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 +to 0.00728444
Heightened Def Con from 0.00728444 +to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 +to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 +to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 ++to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 +to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 +to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 +to 0.00728444
Heightened Def Con from 0.00728444 +to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 +to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 to 0.00728444
Heightened Def Con from 0.00728444 +to 0.00728445
Heightened Def Con from 0.00728445 to 0.00728445
Heightened Def Con from 0.00728445 to 0.00728445
Heightened Def Con from 0.00728445 to 0.00728445
Heightened Def Con from 0.00728445 +to 0.00728445
